action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id
change_to_left,False,False,True,False,False,True,False,True,True,change_to_left,1.0,2.9862210750579834,49
change_to_left,False,False,True,False,False,True,False,True,True,change_to_right,0.8794791135929152,3.9849352836608887,49
change_to_left,False,False,True,False,False,True,False,True,True,cruise,0.21878389230562528,4.000138759613037,49
change_to_left,False,False,True,False,False,True,False,True,True,keep,0.000999,4.0544843673706055,49
change_to_left,False,False,True,False,False,True,False,True,True,swerve_left,0.0010048759024043651,4.0085577964782715,49
change_to_left,False,False,True,False,False,True,False,True,True,swerve_right,0.0011326605084351412,4.008671522140503,49
change_to_right,False,False,True,False,False,True,True,True,True,change_to_left,0.8762121916533934,3.9659311771392822,50
change_to_right,False,False,True,False,False,True,True,True,True,change_to_right,1.0,3.0154340267181396,50
change_to_right,False,False,True,False,False,True,True,True,True,cruise,0.2175146977026595,3.987575054168701,50
change_to_right,False,False,True,False,False,True,True,True,True,keep,0.0009989999999999999,4.051687717437744,50
change_to_right,False,False,True,False,False,True,True,True,True,swerve_left,0.0010069478591744415,4.046564340591431,50
change_to_right,False,False,True,False,False,True,True,True,True,swerve_right,0.0011450954740507518,4.006350517272949,50
cruise,False,False,True,False,False,True,True,True,True,change_to_left,0.8762125758606099,4.014125108718872,51
cruise,False,False,True,False,False,True,True,True,True,change_to_right,0.8791965778136295,4.026012659072876,51
cruise,False,False,True,False,False,True,True,True,True,cruise,1.0,3.0115532875061035,51
cruise,False,False,True,False,False,True,True,True,True,keep,0.0009989999999999999,4.04524040222168,51
cruise,False,False,True,False,False,True,True,True,True,swerve_left,0.0010069478591744415,4.035773515701294,51
cruise,False,False,True,False,False,True,True,True,True,swerve_right,0.0011450954740507518,4.07056450843811,51
change_to_left,False,False,True,False,False,True,True,True,True,change_to_left,1.0,3.0510928630828857,52
change_to_left,False,False,True,False,False,True,True,True,True,change_to_right,0.8791976456724515,4.014236211776733,52
change_to_left,False,False,True,False,False,True,True,True,True,cruise,0.2175131418314914,4.045635938644409,52
change_to_left,False,False,True,False,False,True,True,True,True,keep,0.000999,4.090389966964722,52
change_to_left,False,False,True,False,False,True,True,True,True,swerve_left,0.0010069478591744415,4.0458972454071045,52
change_to_left,False,False,True,False,False,True,True,True,True,swerve_right,0.0011450954740507518,4.101430654525757,52
change_to_right,False,False,True,False,True,False,False,True,True,change_to_left,0.8762125809797836,4.063024520874023,53
change_to_right,False,False,True,False,True,False,False,True,True,change_to_right,1.0,2.992865562438965,53
change_to_right,False,False,True,False,True,False,False,True,True,cruise,0.21878361983114772,4.040168523788452,53
change_to_right,False,False,True,False,True,False,False,True,True,keep,0.000999,4.043963670730591,53
change_to_right,False,False,True,False,True,False,False,True,True,swerve_left,0.001004703046781545,3.9779913425445557,53
change_to_right,False,False,True,False,True,False,False,True,True,swerve_right,0.0011323641295041124,4.012293815612793,53
cruise,False,False,True,False,True,False,False,True,True,change_to_left,0.8762118292614751,3.9852852821350098,54
cruise,False,False,True,False,True,False,False,True,True,change_to_right,0.8794782875075836,3.9925689697265625,54
cruise,False,False,True,False,True,False,False,True,True,cruise,1.0,2.99511981010437,54
cruise,False,False,True,False,True,False,False,True,True,keep,0.000999,4.062944173812866,54
cruise,False,False,True,False,True,False,False,True,True,swerve_left,0.001004703046781545,4.033161878585815,54
cruise,False,False,True,False,True,False,False,True,True,swerve_right,0.0011323641295041124,4.036324977874756,54
change_to_left,False,False,True,False,True,False,False,True,True,change_to_left,1.0,2.9758503437042236,55
change_to_left,False,False,True,False,True,False,False,True,True,change_to_right,0.8794809260423576,4.004313707351685,55
change_to_left,False,False,True,False,True,False,False,True,True,cruise,0.21878416122068114,3.9846460819244385,55
change_to_left,False,False,True,False,True,False,False,True,True,keep,0.000999,4.034946441650391,55
change_to_left,False,False,True,False,True,False,False,True,True,swerve_left,0.001004703046781545,4.002225637435913,55
change_to_left,False,False,True,False,True,False,False,True,True,swerve_right,0.0011326604873254152,4.041543245315552,55
change_to_right,False,False,True,False,True,False,True,True,True,change_to_left,0.8762121972457728,3.9982025623321533,56
change_to_right,False,False,True,False,True,False,True,True,True,change_to_right,1.0,2.9953107833862305,56
change_to_right,False,False,True,False,True,False,True,True,True,cruise,0.21878389007134116,3.9670910835266113,56
change_to_right,False,False,True,False,True,False,True,True,True,keep,0.000999,4.0164549350738525,56
change_to_right,False,False,True,False,True,False,True,True,True,swerve_left,0.0010047030502814303,4.018805503845215,56
change_to_right,False,False,True,False,True,False,True,True,True,swerve_right,0.0011323641295041124,4.059011459350586,56
cruise,False,False,True,False,True,False,True,True,True,change_to_left,0.8762118290525459,4.00850510597229,57
cruise,False,False,True,False,True,False,True,True,True,change_to_right,0.8794812864245677,4.045567274093628,57
cruise,False,False,True,False,True,False,True,True,True,cruise,1.0,2.979257583618164,57
cruise,False,False,True,False,True,False,True,True,True,keep,0.000999,4.0453033447265625,57
cruise,False,False,True,False,True,False,True,True,True,swerve_left,0.001004703046781545,4.019088983535767,57
cruise,False,False,True,False,True,False,True,True,True,swerve_right,0.0011326604873254152,4.071867227554321,57
change_to_left,False,False,True,False,True,False,True,True,True,change_to_left,1.0,2.967203378677368,58
change_to_left,False,False,True,False,True,False,True,True,True,change_to_right,0.8794835897220286,3.998492479324341,58
change_to_left,False,False,True,False,True,False,True,True,True,cruise,0.21878418359033666,3.9695165157318115,58
change_to_left,False,False,True,False,True,False,True,True,True,keep,0.000999,4.057555437088013,58
change_to_left,False,False,True,False,True,False,True,True,True,swerve_left,0.001004703046781545,4.0485615730285645,58
change_to_left,False,False,True,False,True,False,True,True,True,swerve_right,0.0011323641295041124,4.0713951587677,58
change_to_right,False,False,True,False,True,True,False,True,True,change_to_left,0.8762122007114812,4.001931190490723,59
change_to_right,False,False,True,False,True,True,False,True,True,change_to_right,1.0,2.956026315689087,59
change_to_right,False,False,True,False,True,True,False,True,True,cruise,0.21878389484081212,4.018261671066284,59
change_to_right,False,False,True,False,True,True,False,True,True,keep,0.0009989999999999999,4.061855316162109,59
change_to_right,False,False,True,False,True,True,False,True,True,swerve_left,0.001004703046781545,4.01480770111084,59
change_to_right,False,False,True,False,True,True,False,True,True,swerve_right,0.0011323641295041124,4.015824556350708,59
cruise,False,False,True,False,True,True,False,True,True,change_to_left,0.8762125868249993,4.0285680294036865,60
cruise,False,False,True,False,True,True,False,True,True,change_to_right,0.8794772036536653,4.051628828048706,60
cruise,False,False,True,False,True,True,False,True,True,cruise,1.0,2.9762649536132812,60
cruise,False,False,True,False,True,True,False,True,True,keep,0.000999,4.070659637451172,60
cruise,False,False,True,False,True,True,False,True,True,swerve_left,0.001004703046781545,4.037224769592285,60
cruise,False,False,True,False,True,True,False,True,True,swerve_right,0.0011323641295041124,4.006465911865234,60
change_to_left,False,False,True,False,True,True,False,True,True,change_to_left,1.0,2.988598346710205,61
change_to_left,False,False,True,False,True,True,False,True,True,change_to_right,0.8794812931632292,4.089248418807983,61
change_to_left,False,False,True,False,True,True,False,True,True,cruise,0.21878388971785212,3.986483097076416,61
change_to_left,False,False,True,False,True,True,False,True,True,keep,0.000999,4.044181823730469,61
change_to_left,False,False,True,False,True,True,False,True,True,swerve_left,0.001004703046781545,3.984823226928711,61
change_to_left,False,False,True,False,True,True,False,True,True,swerve_right,0.0011323641295041124,4.010982513427734,61
change_to_right,False,False,True,False,True,True,True,True,True,change_to_left,0.8762114529159953,3.982130765914917,62
change_to_right,False,False,True,False,True,True,True,True,True,change_to_right,1.0,3.0273003578186035,62
change_to_right,False,False,True,False,True,True,True,True,True,cruise,0.21784809320771173,3.99946665763855,62
change_to_right,False,False,True,False,True,True,True,True,True,keep,0.000999,4.090839624404907,62
change_to_right,False,False,True,False,True,True,True,True,True,swerve_left,0.0010047050203111042,4.02899169921875,62
change_to_right,False,False,True,False,True,True,True,True,True,swerve_right,0.0011323641295041124,4.087586164474487,62
cruise,False,False,True,False,True,True,True,True,True,change_to_left,0.8762114344361773,4.016642093658447,63
cruise,False,False,True,False,True,True,True,True,True,change_to_right,0.879398523621417,3.974066734313965,63
cruise,False,False,True,False,True,True,True,True,True,cruise,1.0,2.979982852935791,63
cruise,False,False,True,False,True,True,True,True,True,keep,0.000999,4.053161859512329,63
cruise,False,False,True,False,True,True,True,True,True,swerve_left,0.001004705023514887,4.030762195587158,63
cruise,False,False,True,False,True,True,True,True,True,swerve_right,0.0011323641295041124,3.990103244781494,63
change_to_left,False,False,True,False,True,True,True,True,True,change_to_left,1.0,2.9931843280792236,64
change_to_left,False,False,True,False,True,True,True,True,True,change_to_right,0.8793939464898884,3.965003728866577,64
change_to_left,False,False,True,False,True,True,True,True,True,cruise,0.21784402216561383,4.01499605178833,64
change_to_left,False,False,True,False,True,True,True,True,True,keep,0.000999,4.072503566741943,64
change_to_left,False,False,True,False,True,True,True,True,True,swerve_left,0.001004705023514887,4.029087543487549,64
change_to_left,False,False,True,False,True,True,True,True,True,swerve_right,0.0011323641295041124,4.029572486877441,64
change_to_right,False,False,True,True,False,False,False,True,True,change_to_left,0.8762118124023438,3.989022731781006,65
change_to_right,False,False,True,True,False,False,False,True,True,change_to_right,1.0,2.990490436553955,65
change_to_right,False,False,True,True,False,False,False,True,True,cruise,0.22124375385835593,4.022144317626953,65
change_to_right,False,False,True,True,False,False,False,True,True,keep,0.000999,4.062403202056885,65
change_to_right,False,False,True,True,False,False,False,True,True,swerve_left,0.001004703046781545,3.998647451400757,65
change_to_right,False,False,True,True,False,False,False,True,True,swerve_right,0.0011323641295041124,4.044797658920288,65
change_to_left,False,False,True,True,False,False,False,True,True,change_to_left,1.0,3.0238518714904785,66
change_to_left,False,False,True,True,False,False,False,True,True,change_to_right,0.8794798373037731,4.035428524017334,66
change_to_left,False,False,True,True,False,False,False,True,True,cruise,0.22124193880512097,3.980839490890503,66
change_to_left,False,False,True,True,False,False,False,True,True,keep,0.0009990000000000003,4.064889192581177,66
change_to_left,False,False,True,True,False,False,False,True,True,swerve_left,0.0010047030417476152,4.040273427963257,66
change_to_left,False,False,True,True,False,False,False,True,True,swerve_right,0.0011323641295041124,4.10677433013916,66
change_to_right,False,False,True,True,False,False,True,True,True,change_to_left,0.8762152390340787,4.0012688636779785,67
